player_id,name,team,position,value,rds-played,tot-sel,avg-per-rd,rating,points-last-rd,primary-accent,Club,player_index,names_fantasy,names_stats
38401,C. Vela,Los Angeles Football Club,FWD,15.9,31,15.84%,11.71,$44K,18,363,LAFC,0.0,C. Vela-LAFC,C. Vela-LAFC
9808,Z. Ibrahimovic,LA Galaxy,FWD,14.3,29,14.40%,9.38,$53K,8,272,LA,1.0,Z. Ibrahimovic-LA,Z. Ibrahimovic-LA
111686,J. Martinez,Atlanta United FC,FWD,13.9,29,3.75%,8.07,$60K,14,234,ATL,2.0,J. Martinez-ATL,J. Martinez-ATL
173220,C. Pavon,LA Galaxy,MID,12,11,5.14%,7.73,$142K,9,85,LA,113.0,C. Pavon-LA,C. Pavon-LA
77992,N. Lodeiro,Seattle Sounders FC,MID,12.9,28,3.18%,7.71,$60K,7,216,SEA,46.0,N. Lodeiro-SEA,N. Lodeiro-SEA
88554,C. Gil,New England Revolution,MID,12.5,34,2.56%,7.59,$49K,3,258,NE,25.0,C. Gil-NE,C. Gil-NE
55831,M. Moralez,New York City FC,MID,11.3,29,4.05%,7.59,$52K,4,220,NYC,45.0,M. Moralez-NYC,M. Moralez-NYC
89238,A. Pozuelo,Toronto FC,MID,10.3,30,9.41%,7.43,$47K,9,223,TOR,11.0,A. Pozuelo-TOR,A. Pozuelo-TOR
55817,D. Valeri,Portland Timbers,MID,12.5,31,6.55%,7.29,$56K,DNP,226,POR,37.0,D. Valeri-POR,D. Valeri-POR
232274,E. Atuesta,Los Angeles Football Club,MID,11.8,30,2.77%,7.13,$56K,8,214,LAFC,112.0,E. Atuesta-LAFC,E. Atuesta-LAFC
55110,G. Bou,New England Revolution,FWD,10.7,14,1.17%,6.71,$114K,2,94,NE,35.0,G. Bou-NE,G. Bou-NE
82752,S. Taider,Montreal Impact,MID,12.1,32,0.52%,6.63,$58K,11,212,MTL,32.0,S. Taider-MTL,S. Taider-MTL
66553,M. Eriksson,San Jose Earthquakes,MID,9.8,32,2.76%,6.5,$48K,4,208,SJ,57.0,M. Eriksson-SJ,M. Eriksson-SJ
234586,A. Putna,Real Salt Lake,GK,5,5,0.76%,6.4,$157K,DNP,32,RSL,678.0,A. Putna-RSL,A. Putna-RSL
76688,J. dos Santos,LA Galaxy,MID,9.9,29,2.20%,6.38,$54K,6,185,LA,,J. dos Santos-LA,
121000,F. Brillant,D.C. United,DEF,10.4,34,2.85%,6.35,$49K,7,216,DC,169.0,F. Brillant-DC,F. Brillant-DC
83725,F. Gutierrez,Sporting Kansas City,MID,10.1,32,1.03%,6.34,$50K,6,203,SKC,,F. Gutierrez-SKC,
100819,H. Araujo dos Santos,New York City FC,FWD,9.9,22,0.90%,6.27,$72K,DNP,138,NYC,,H. Araujo dos Santos-NYC,
38530,Nani,Orlando City SC,MID,10.3,30,3.13%,6.23,$56K,1,187,ORL,,Nani-ORL,
81185,J. Gregus,Minnesota United FC,MID,10.2,30,0.92%,6.23,$55K,2,187,MIN,194.0,J. Gregus-MIN,J. Gregus-MIN
107091,K. Przybylko,Philadelphia Union,FWD,9.4,26,1.67%,6.15,$59K,DNP,160,PHI,5.0,K. Przybylko-PHI,K. Przybylko-PHI
217119,J. Monteiro,Philadelphia Union,MID,8.2,26,1.02%,6.12,$52K,4,159,PHI,95.0,J. Monteiro-PHI,J. Monteiro-PHI
223256,D. Rossi,Los Angeles Football Club,FWD,9.1,34,2.79%,6.12,$44K,4,208,LAFC,3.0,D. Rossi-LAFC,D. Rossi-LAFC
85595,R. Metanire,Minnesota United FC,DEF,8.3,27,1.71%,6.11,$51K,4,165,MIN,198.0,R. Metanire-MIN,R. Metanire-MIN
41574,J. Altidore,Toronto FC,FWD,10.2,22,1.75%,6.09,$77K,2,134,TOR,18.0,J. Altidore-TOR,J. Altidore-TOR
244997,J. Gressel,Atlanta United FC,MID,10,33,2.10%,6.09,$50K,14,201,ATL,55.0,J. Gressel-ATL,J. Gressel-ATL
84481,A. Rusnak,Real Salt Lake,MID,10,29,1.24%,6.07,$57K,4,176,RSL,27.0,A. Rusnak-RSL,A. Rusnak-RSL
42453,J. Russell,Sporting Kansas City,MID,9.4,28,1.92%,6.07,$56K,2,170,SKC,31.0,J. Russell-SKC,J. Russell-SKC
177653,M. Barrios,FC Dallas,MID,10,32,3.11%,6.06,$52K,15,194,DAL,75.0,M. Barrios-DAL,M. Barrios-DAL
55820,S. Blanco,Portland Timbers,MID,10.9,30,3.43%,6.03,$61K,10,181,POR,56.0,S. Blanco-POR,S. Blanco-POR
92202,P. Santos,Columbus Crew SC,MID,11.2,33,1.45%,6.03,$57K,3,199,CLB,20.0,P. Santos-CLB,P. Santos-CLB
234384,F. Atuahene,FC Dallas,MID,4.5,1,0.85%,6,$750K,DNP,6,DAL,272.0,F. Atuahene-DAL,F. Atuahene-DAL
37368,M. Bradley,Toronto FC,MID,9,27,0.87%,6,$56K,4,162,TOR,120.0,M. Bradley-TOR,M. Bradley-TOR
13356,R. Fanni,Montreal Impact,DEF,5.5,3,0.00%,6,$306K,9,18,MTL,483.0,R. Fanni-MTL,R. Fanni-MTL
95780,L. Gonzalez Pirez,Atlanta United FC,DEF,8,31,3.00%,5.97,$44K,4,185,ATL,,L. Gonzalez Pirez-ATL,
241500,M. Robinson,Atlanta United FC,DEF,8.5,34,3.20%,5.97,$42K,3,203,ATL,638.0,M. Robinson-ATL,M. Robinson-ATL
13017,W. Rooney,D.C. United,FWD,8.7,28,2.27%,5.96,$53K,DNP,167,DC,16.0,W. Rooney-DC,W. Rooney-DC
173145,A. Elis,Houston Dynamo,FWD,8.1,26,0.61%,5.81,$54K,17,151,HOU,30.0,A. Elis-HOU,A. Elis-HOU
28188,H. Medunjanin,Philadelphia Union,MID,9.2,34,1.07%,5.76,$47K,8,196,PHI,196.0,H. Medunjanin-PHI,H. Medunjanin-PHI
84760,M. Rzatkowksi,New York Red Bulls,MID,8.6,28,1.46%,5.75,$54K,DNP,161,NY,,M. Rzatkowksi-NY,
172762,C. Roldan,Seattle Sounders FC,MID,9.8,29,0.66%,5.72,$60K,5,166,SEA,61.0,C. Roldan-SEA,C. Roldan-SEA
170799,C. Espinoza,San Jose Earthquakes,MID,9.3,30,0.74%,5.7,$55K,7,171,SJ,143.0,C. Espinoza-SJ,C. Espinoza-SJ
82834,B. Hamid,D.C. United,GK,9.1,33,5.11%,5.7,$49K,8,188,DC,643.0,B. Hamid-DC,B. Hamid-DC
84752,D. Royer,New York Red Bulls,MID,8.9,31,0.96%,5.68,$51K,2,176,NY,17.0,D. Royer-NY,D. Royer-RBNY
130056,R. Hollingshead,FC Dallas,DEF,9.3,34,2.64%,5.65,$49K,9,192,DAL,71.0,R. Hollingshead-DAL,R. Hollingshead-DAL
227731,M. Kaye,Los Angeles Football Club,MID,8.3,31,0.91%,5.65,$48K,4,175,LAFC,96.0,M. Kaye-LAFC,M. Kaye-LAFC
114041,J. Price,Colorado Rapids,MID,9.8,27,0.59%,5.63,$65K,3,152,COL,195.0,J. Price-COL,J. Price-COL
78023,I. Opara,Minnesota United FC,DEF,8.2,30,1.47%,5.6,$49K,5,168,MIN,136.0,I. Opara-MIN,I. Opara-MIN
102208,D. Rubio,Colorado Rapids,FWD,10.4,26,0.25%,5.58,$72K,9,145,COL,21.0,D. Rubio-COL,D. Rubio-COL
129430,S. Birnbaum,D.C. United,DEF,8.3,34,4.86%,5.56,$44K,8,189,DC,269.0,S. Birnbaum-DC,S. Birnbaum-DC
20487,V. Mannone,Minnesota United FC,GK,8.8,34,1.15%,5.56,$47K,4,189,MIN,642.0,V. Mannone-MIN,V. Mannone-MIN
99122,F. Calvo,Chicago Fire,DEF,9.4,30,0.71%,5.53,$57K,3,166,CHI,106.0,F. Calvo-CHI,F. Calvo-CHI
102626,C. Diop,Montreal Impact,GK,5,2,0.36%,5.5,$455K,8,11,MTL,682.0,C. Diop-MTL,C. Diop-MTL
95778,J. Maurer,FC Dallas,GK,4.5,2,0.40%,5.5,$410K,DNP,11,DAL,681.0,J. Maurer-DAL,J. Maurer-DAL
49381,W. Moimbe,Minnesota United FC,DEF,6.4,4,0.35%,5.5,$291K,DNP,22,MIN,561.0,W. Moimbe-MIN,W. Moimbe-MIN
98899,R. Ruidiaz,Seattle Sounders FC,FWD,10.5,22,0.87%,5.5,$87K,2,121,SEA,22.0,R. Ruidiaz-SEA,R. Ruidiaz-SEA
231969,E. Barco,Atlanta United FC,MID,8.1,15,0.67%,5.47,$99K,7,82,ATL,104.0,E. Barco-ATL,E. Barco-ATL
78116,J. Moreira,Portland Timbers,DEF,8.7,26,1.66%,5.46,$62K,3,142,POR,151.0,J. Moreira-POR,J. Moreira-POR
95330,M. Boxall,Minnesota United FC,DEF,9.7,29,0.34%,5.45,$62K,7,158,MIN,186.0,M. Boxall-MIN,M. Boxall-MIN
245764,L. Blessing,Los Angeles Football Club,MID,8.6,34,1.42%,5.44,$47K,8,185,LAFC,60.0,L. Blessing-LAFC,L. Blessing-LAFC
18529,R. Ziegler,FC Dallas,DEF,9.5,32,1.85%,5.44,$55K,10,174,DAL,93.0,R. Ziegler-DAL,R. Ziegler-DAL
172981,Auro,Toronto FC,DEF,8.8,23,0.65%,5.43,$71K,8,125,TOR,,Auro-TOR,
183390,J. Glad,Real Salt Lake,DEF,9.3,23,0.34%,5.43,$75K,10,125,RSL,616.0,J. Glad-RSL,J. Glad-RSL
85682,Z. Diallo,Montreal Impact,DEF,7.7,24,0.27%,5.42,$60K,DNP,130,MTL,123.0,Z. Diallo-MTL,Z. Diallo-MTL
170847,B. Fernandez,Portland Timbers,FWD,8.6,19,3.96%,5.42,$84K,DNP,103,POR,24.0,B. Fernandez-POR,B. Fernandez-POR
196666,J. Savarino,Real Salt Lake,MID,10.3,28,0.42%,5.39,$69K,6,151,RSL,40.0,J. Savarino-RSL,J. Savarino-RSL
177658,M. Manotas,Houston Dynamo,FWD,9.2,32,1.23%,5.38,$54K,3,172,HOU,8.0,M. Manotas-HOU,M. Manotas-HOU
56491,N. Gaitan,Chicago Fire,MID,8.3,27,0.92%,5.37,$58K,1,145,CHI,94.0,N. Gaitan-CHI,N. Gaitan-CHI
15208,B. Schweinsteiger,Chicago Fire,DEF,9,30,2.38%,5.37,$56K,3,161,CHI,219.0,B. Schweinsteiger-CHI,B. Schweinsteiger-CHI
200190,G. Smith,Sporting Kansas City,DEF,6.3,11,0.62%,5.36,$107K,DNP,59,SKC,241.0,G. Smith-SKC,G. Smith-SKC
41705,B. Guzan,Atlanta United FC,GK,7.4,34,3.55%,5.35,$41K,4,182,ATL,649.0,B. Guzan-ATL,B. Guzan-ATL
51937,F. Jungwirth,San Jose Earthquakes,DEF,7.5,30,1.70%,5.33,$47K,1,160,SJ,337.0,F. Jungwirth-SJ,F. Jungwirth-SJ
446568,O. Mbaizo,Philadelphia Union,DEF,4.5,3,0.33%,5.33,$282K,DNP,16,PHI,355.0,O. Mbaizo-PHI,O. Mbaizo-PHI
88909,A. Ring,New York City FC,MID,7.4,31,1.28%,5.32,$45K,3,165,NYC,99.0,A. Ring-NYC,A. Ring-NYC
83055,A. Katai,Chicago Fire,MID,7.9,29,1.04%,5.31,$52K,13,154,CHI,59.0,A. Katai-CHI,A. Katai-CHI
246283,E. Segura,Los Angeles Football Club,DEF,7.7,34,3.93%,5.26,$44K,6,179,LAFC,300.0,E. Segura-LAFC,E. Segura-LAFC
164484,Z. Steffen,Columbus Crew SC,GK,6.3,13,0.18%,5.23,$93K,DNP,68,CLB,666.0,Z. Steffen-CLB,Z. Steffen-CLB
147744,C. Gruezo,FC Dallas,MID,6.5,9,0.49%,5.22,$139K,DNP,47,DAL,287.0,C. Gruezo-DAL,C. Gruezo-DAL
111806,S. Clark,Portland Timbers,GK,7.9,24,2.12%,5.21,$64K,4,125,POR,653.0,S. Clark-POR,S. Clark-POR
151933,W. Zimmerman,Los Angeles Football Club,DEF,6.3,25,3.61%,5.2,$49K,7,130,LAFC,264.0,W. Zimmerman-LAFC,W. Zimmerman-LAFC
60244,O. Alonso,Minnesota United FC,MID,8.5,27,0.76%,5.19,$61K,5,140,MIN,173.0,O. Alonso-MIN,O. Alonso-MIN
149359,G. Zardes,Columbus Crew SC,FWD,9.6,28,0.48%,5.18,$67K,2,145,CLB,10.0,G. Zardes-CLB,G. Zardes-CLB
247670,V. Castellanos,New York City FC,FWD,7.3,30,1.67%,5.17,$48K,10,155,NYC,19.0,V. Castellanos-NYC,V. Castellanos-NYC
163541,A. Long,New York Red Bulls,DEF,8.6,24,0.94%,5.13,$70K,4,123,NY,178.0,A. Long-NY,A. Long-RBNY
33808,C. Marshall,Seattle Sounders FC,DEF,7.4,8,0.19%,5.13,$181K,DNP,41,SEA,612.0,C. Marshall-SEA,C. Marshall-SEA
170797,P. Martinez,Atlanta United FC,MID,9.9,32,1.83%,5.13,$61K,DNP,164,ATL,77.0,P. Martinez-ATL,P. Martinez-ATL
172483,J. Morris,Seattle Sounders FC,FWD,9,26,0.98%,5.12,$68K,2,133,SEA,26.0,J. Morris-SEA,J. Morris-SEA
120621,A. Mitrita,New York City FC,FWD,9.6,29,0.85%,5.1,$65K,DNP,148,NYC,14.0,A. Mitrita-NYC,A. Mitrita-NYC
66284,A. Tinnerholm,New York City FC,DEF,7.6,30,1.09%,5.07,$50K,1,152,NYC,197.0,A. Tinnerholm-NYC,A. Tinnerholm-NYC
114579,M. Delgado,Toronto FC,MID,9.1,30,0.46%,5.03,$61K,6,151,TOR,145.0,M. Delgado-TOR,M. Delgado-TOR
245628,J. Yueill,San Jose Earthquakes,MID,8.7,32,0.34%,5.03,$55K,6,161,SJ,116.0,J. Yueill-SJ,J. Yueill-SJ
244899,K. Duncan,New York Red Bulls,DEF,6,13,0.95%,5,$93K,1,65,NY,227.0,K. Duncan-NY,K. Duncan-RBNY
193891,F. Escobar,Atlanta United FC,DEF,6.7,25,1.68%,5,$54K,3,125,ATL,210.0,F. Escobar-ATL,F. Escobar-ATL
99117,A. Godoy,San Jose Earthquakes,MID,7.5,15,0.21%,5,$100K,DNP,75,SJ,327.0,A. Godoy-SJ,A. Godoy-SJ
110592,M. Hedges,FC Dallas,DEF,8,33,1.50%,5,$49K,14,165,DAL,257.0,M. Hedges-DAL,M. Hedges-DAL
467743,J. Khmiri,Vancouver Whitecaps FC,DEF,4.8,1,0.06%,5,$960K,DNP,5,VAN,530.0,J. Khmiri-VAN,J. Khmiri-VAN
19053,N. Onuoha,Real Salt Lake,DEF,8.3,27,0.46%,5,$62K,10,135,RSL,292.0,N. Onuoha-RSL,N. Onuoha-RSL
88940,Vako,San Jose Earthquakes,MID,8.4,32,1.97%,5,$53K,3,160,SJ,,Vako-SJ,
250972,R. Telfer,Toronto FC,DEF,4.5,1,0.05%,5,$900K,DNP,5,TOR,342.0,R. Telfer-TOR,R. Telfer-TOR
213875,A. Zendejas,Sporting Kansas City,GK,4.5,1,0.14%,5,$900K,DNP,5,SKC,686.0,A. Zendejas-SKC,A. Zendejas-SKC
202361,T. Miller,Los Angeles Football Club,GK,6.2,28,2.16%,4.96,$45K,4,139,LAFC,660.0,T. Miller-LAFC,T. Miller-LAFC
120447,B. Smith,Seattle Sounders FC,DEF,7,25,0.79%,4.96,$57K,9,124,SEA,429.0,B. Smith-SEA,B. Smith-CIN
140040,P. Frankowski,Chicago Fire,MID,8.9,31,0.34%,4.94,$59K,14,153,CHI,76.0,P. Frankowski-CHI,P. Frankowski-CHI
95261,D. Nagbe,Atlanta United FC,MID,8.6,33,0.82%,4.94,$53K,9,163,ATL,150.0,D. Nagbe-ATL,D. Nagbe-ATL
41599,J. Harvey,Los Angeles Football Club,DEF,5.5,30,2.22%,4.93,$38K,2,148,LAFC,201.0,J. Harvey-LAFC,J. Harvey-LAFC
180593,R. Matarrita,New York City FC,DEF,6.4,24,1.54%,4.92,$55K,16,118,NYC,267.0,R. Matarrita-NYC,R. Matarrita-NYC
94932,D. Bingham,LA Galaxy,GK,6.3,33,2.66%,4.91,$39K,1,162,LA,641.0,D. Bingham-LA,D. Bingham-LA
59403,C. Quintero,Minnesota United FC,FWD,8.1,30,1.06%,4.9,$56K,3,147,MIN,,C. Quintero-MIN,
248022,A. Herrera,Real Salt Lake,DEF,7.5,32,0.88%,4.88,$49K,8,156,RSL,313.0,A. Herrera-RSL,A. Herrera-RSL
68431,D. Kreilach,Real Salt Lake,MID,8.4,32,0.77%,4.88,$54K,10,156,RSL,64.0,D. Kreilach-RSL,D. Kreilach-RSL
96201,D. Toia,Real Salt Lake,DEF,7.8,24,0.24%,4.88,$67K,9,117,RSL,251.0,D. Toia-RSL,D. Toia-RSL
50768,D. Polenta,LA Galaxy,DEF,6.8,28,1.05%,4.86,$50K,2,136,LA,200.0,D. Polenta-LA,D. Polenta-LA
60238,S. Frei,Seattle Sounders FC,GK,7.6,34,1.61%,4.85,$47K,9,165,SEA,644.0,S. Frei-SEA,S. Frei-SEA
88812,D. Henry,Vancouver Whitecaps FC,DEF,6.5,25,0.88%,4.84,$54K,5,121,VAN,107.0,D. Henry-VAN,D. Henry-VAN
169881,F. Alvarez,LA Galaxy,MID,7.6,18,0.42%,4.83,$88K,9,87,LA,115.0,F. Alvarez-LA,F. Alvarez-LA
45092,J. Villafaña,Portland Timbers,DEF,7.9,23,0.97%,4.83,$72K,6,111,POR,306.0,J. Villafaña-POR,J. Villafaña-POR
41004,L. Mabiala,Portland Timbers,DEF,8.8,22,0.86%,4.82,$84K,9,106,POR,192.0,L. Mabiala-POR,L. Mabiala-POR
94479,J. Williams,Columbus Crew SC,DEF,7,16,0.12%,4.81,$91K,4,77,CLB,614.0,J. Williams-CLB,J. Williams-CLB
55758,O. Kamara,D.C. United,FWD,8.7,5,0.13%,4.8,$363K,1,24,DC,138.0,O. Kamara-DC,O. Kamara-DC
159710,A. Callens,New York City FC,DEF,6.8,24,0.39%,4.79,$60K,4,115,NYC,637.0,A. Callens-NYC,A. Callens-NYC
245012,J. Elliott,Philadelphia Union,DEF,6.6,34,1.33%,4.79,$41K,3,163,PHI,193.0,J. Elliott-PHI,J. Elliott-PHI
78013,S. Johnson,New York City FC,GK,7,29,1.42%,4.79,$51K,5,139,NYC,656.0,S. Johnson-NYC,S. Johnson-NYC
41493,K. Kamara,Colorado Rapids,FWD,8.2,29,0.93%,4.79,$59K,8,139,COL,7.0,K. Kamara-COL,K. Kamara-COL
149231,J. Moreno,D.C. United,MID,7.7,29,1.18%,4.79,$56K,9,139,DC,319.0,J. Moreno-DC,J. Moreno-DC
443604,B. White,New York Red Bulls,FWD,7.1,19,0.39%,4.79,$79K,2,91,NY,34.0,B. White-NY,B. White-RBNY
224377,P. Pomykal,FC Dallas,MID,7.2,25,1.09%,4.76,$61K,DNP,119,DAL,148.0,P. Pomykal-DAL,P. Pomykal-DAL
15310,N. Rimando,Real Salt Lake,GK,8.5,29,0.69%,4.76,$62K,8,138,RSL,657.0,N. Rimando-RSL,N. Rimando-RSL
40276,B. Krkic,Montreal Impact,MID,7.8,8,0.21%,4.75,$206K,9,38,MTL,141.0,B. Krkic-MTL,B. Krkic-MTL
41626,D. McCarty,Chicago Fire,MID,6.8,32,1.39%,4.75,$45K,6,152,CHI,,D. McCarty-CHI,
96622,D. Chara,Portland Timbers,MID,8.3,30,0.91%,4.73,$59K,1,142,POR,329.0,D. Chara-POR,D. Chara-POR
428338,K. Wagner,Philadelphia Union,DEF,7.5,30,0.41%,4.73,$53K,6,142,PHI,304.0,K. Wagner-PHI,K. Wagner-PHI
423123,T. Blackmon,Los Angeles Football Club,DEF,6.4,18,0.56%,4.72,$76K,12,85,LAFC,206.0,T. Blackmon-LAFC,T. Blackmon-LAFC
58634,K. Leerdam,Seattle Sounders FC,DEF,5.7,29,2.59%,4.72,$42K,8,137,SEA,89.0,K. Leerdam-SEA,K. Leerdam-SEA
95321,C. Sapong,Chicago Fire,FWD,7.5,32,1.13%,4.72,$50K,8,151,CHI,9.0,C. Sapong-CHI,C. Sapong-CHI
57876,M. Chanot,New York City FC,DEF,6.2,31,0.87%,4.71,$43K,2,146,NYC,626.0,M. Chanot-NYC,M. Chanot-NYC
60218,O. Gonzalez,Toronto FC,DEF,6.9,14,2.03%,4.71,$105K,8,66,TOR,252.0,O. Gonzalez-TOR,O. Gonzalez-TOR
205285,J. Mora,D.C. United,DEF,7.2,20,2.41%,4.7,$77K,8,94,DC,383.0,J. Mora-DC,J. Mora-DC
186250,B. Kallman,Minnesota United FC,DEF,5.1,16,0.34%,4.69,$68K,DNP,75,MIN,351.0,B. Kallman-MIN,B. Kallman-MIN
64140,L. Jara,D.C. United,DEF,4.9,30,1.32%,4.67,$35K,1,140,DC,203.0,L. Jara-DC,L. Jara-DC
153082,C. Penilla,New England Revolution,MID,9.2,30,0.18%,4.67,$66K,9,140,NE,58.0,C. Penilla-NE,C. Penilla-NE
111473,D. Steres,LA Galaxy,DEF,4.7,30,5.58%,4.67,$34K,DNP,140,LA,142.0,D. Steres-LA,D. Steres-LA
49761,K. Kronholm,Chicago Fire,GK,8.7,20,0.32%,4.65,$94K,5,93,CHI,663.0,K. Kronholm-CHI,K. Kronholm-CHI
77952,K. Molino,Minnesota United FC,MID,7.7,17,0.33%,4.65,$98K,1,79,MIN,119.0,K. Molino-MIN,K. Molino-MIN
224068,M. Turner,New England Revolution,GK,8.1,20,0.48%,4.65,$88K,4,93,NE,652.0,M. Turner-NE,M. Turner-NE
47681,F. Higuain,Columbus Crew SC,MID,9,14,0.07%,4.64,$139K,DNP,65,CLB,202.0,F. Higuain-CLB,F. Higuain-CLB
201410,A. Trusty,Philadelphia Union,DEF,6.2,22,0.55%,4.64,$61K,DNP,102,PHI,294.0,A. Trusty-PHI,A. Trusty-PHI
